"id","playlist_name","modifiedat","numfollowers","numtracks","collaborative"
514,"Halloween Party","2015-10-31 20:00:00",1,33,False
515,"favs😍","2017-10-27 20:00:00",2,86,False
516,"hype","2016-08-08 20:00:00",1,85,False
517,"In the Feels","2017-10-30 20:00:00",1,70,False
518,"Pump it up","2017-10-18 20:00:00",1,50,False
519,"rumbita","2017-10-27 20:00:00",1,117,False
520,"chill vibes","2017-05-14 20:00:00",1,28,False
521,"Traphouse","2017-10-20 20:00:00",1,223,False
522,"it's not a phase mom","2015-04-21 20:00:00",2,215,False
523,"BACHATA","2017-10-18 20:00:00",1,85,False
524,"jams","2016-08-27 20:00:00",1,244,False
525,"EDM","2017-07-14 20:00:00",1,29,False
526,"Jams","2015-02-02 19:00:00",1,115,False
527,"thomas","2015-12-28 19:00:00",1,68,False
528,"Throwback","2017-10-18 20:00:00",1,29,False
529,"classic jams","2017-06-14 20:00:00",92,189,False
530,"poker","2016-12-28 19:00:00",1,165,False
531,"april","2017-04-30 20:00:00",3,34,False
532,"SUMMER 2017","2017-08-13 20:00:00",2,59,False
533,"Hot Damn","2016-08-08 20:00:00",1,32,False
534,"Pregame","2017-04-02 20:00:00",3,131,False
535,"nova","2014-08-24 20:00:00",1,51,False
536,"Relaxing Music","2015-02-21 19:00:00",3,230,False
537,"Personal Favorites","2015-06-09 20:00:00",1,17,False
538,"Street","2014-05-10 20:00:00",1,46,False
539,"Funk","2013-12-21 19:00:00",1,56,False
540,"Upbeat Indie","2014-11-02 19:00:00",5,128,False
541,"school","2015-09-11 20:00:00",1,16,False
542,"Sad Songs","2013-04-28 20:00:00",1,20,False
543,"Coachella","2013-04-18 20:00:00",1,53,False
544,"daze","2017-10-19 20:00:00",2,62,False
545,"Alternative Rock","2017-10-27 20:00:00",1,40,False
546,"00s","2016-06-08 20:00:00",1,157,False
547,"Wedding Cocktail Hour","2017-04-30 20:00:00",1,84,False
548,"flume","2017-02-22 19:00:00",1,23,False
549,"Band Music","2016-12-28 19:00:00",1,17,False
550,"SONGS THAT I LIKE","2016-01-31 19:00:00",1,68,False
551,"hannah","2015-08-25 20:00:00",1,23,False
552,"Car Jams","2016-05-10 20:00:00",1,16,False
553,"Vibes","2017-03-16 20:00:00",3,33,False
554,"Celtic","2014-11-14 19:00:00",14,87,False
555,"nostalgia","2015-02-20 19:00:00",1,42,False
556,"makeout","2017-03-18 20:00:00",1,41,False
557,"Fire","2017-10-11 20:00:00",1,62,False
558,"Music (:","2014-01-21 19:00:00",2,156,False
559,"Hype","2017-10-15 20:00:00",1,132,False
560,"get lost","2017-10-20 20:00:00",1,42,False
561,"Good listening ","2015-05-24 20:00:00",1,83,False
562,"yeehaw","2017-09-17 20:00:00",1,76,False
563,"☀️","2017-07-27 20:00:00",1,236,False
564,"Shuffle","2017-01-07 19:00:00",2,61,False
565,"new indie","2016-08-25 20:00:00",2,119,False
566,"2016","2016-12-26 19:00:00",1,225,False
567,"litty","2017-10-30 20:00:00",1,125,False
568,"Love songs","2017-10-01 20:00:00",1,42,False
569,"rainy days","2017-10-27 20:00:00",1,151,False
570,"On the go","2017-06-05 20:00:00",1,63,False
571,"Country Mix","2016-11-20 19:00:00",2,101,False
572,"Werkout","2016-09-22 20:00:00",1,54,False
573,"summer 15","2015-12-27 19:00:00",1,66,False
574,"fall","2017-02-04 19:00:00",1,18,False
575,"Zone","2017-05-30 20:00:00",1,93,False
576,"Christmas music","2017-05-09 20:00:00",1,5,False
577,"road mix","2017-07-19 20:00:00",1,215,False
578,"musically ","2017-06-22 20:00:00",1,123,False
579,"Flume","2016-05-23 20:00:00",1,9,False
580,"Academia","2014-09-24 20:00:00",1,100,False
581,"Driving Home","2014-10-05 20:00:00",1,13,False
582,"ROCK!!","2014-05-14 20:00:00",2,11,False
583,"mix","2015-07-31 20:00:00",2,190,False
584,"Yum","2014-05-09 20:00:00",1,5,False
585,"Rap/Hip-Hop","2017-10-11 20:00:00",1,184,False
586,"march 15","2015-03-29 20:00:00",4,38,False
587,"Love","2017-10-25 20:00:00",1,16,False
588,"80s","2016-04-11 20:00:00",1,213,False
589,"Spring 2016","2016-05-31 20:00:00",1,130,False
590,"WEDDING SONGS","2017-08-17 20:00:00",5,100,False
591,"Spring 2015","2016-01-03 19:00:00",1,27,False
592,"Calm","2017-09-17 20:00:00",1,69,False
593,"kountry","2017-10-07 20:00:00",1,73,False
594,"better days","2017-01-18 19:00:00",4,50,False
595,"Work Chill","2017-10-26 20:00:00",1,28,False
596,"hockey","2017-10-30 20:00:00",9,23,False
597,"19","2016-08-15 20:00:00",2,45,False
598,"Winter 2015","2016-01-29 19:00:00",1,12,False
599,"Weekend Playlist ","2016-11-12 19:00:00",2,230,False
600,"chill jams","2017-04-02 20:00:00",1,37,False
601,"Old school","2017-05-31 20:00:00",1,42,False
602,"CoRrIdOs PeRrOnEs","2016-12-30 19:00:00",1,52,False
603,"worship","2017-10-25 20:00:00",1,12,False
604,"Emma","2017-10-21 20:00:00",1,11,False
605,"pumped up","2017-08-29 20:00:00",1,25,False
606,"Fall Jams","2016-06-21 20:00:00",1,81,False
607,"Road Trip","2015-07-19 20:00:00",2,39,False
608,"new country","2017-08-28 20:00:00",1,72,False
609,"Party","2015-03-19 20:00:00",1,59,False
610,"s u m m e r ","2017-05-23 20:00:00",1,69,False
611,"TURN UP","2017-10-30 20:00:00",1,135,False
612,"Indie-ish","2017-06-29 20:00:00",2,155,False
613,"Punk Goes","2013-06-20 20:00:00",1,216,False
614,"Classic Rock","2017-09-24 20:00:00",1,41,False
615,"EDM","2017-10-08 20:00:00",1,247,False
616,"Chillin'","2017-09-19 20:00:00",1,68,False
617,"BIRTHDAY!","2016-10-26 20:00:00",2,50,False
618,"Fifth Harmony","2016-06-23 20:00:00",4,51,False
619,"Roll up","2017-06-11 20:00:00",2,222,False
620,"Some stuff ","2017-07-24 20:00:00",1,187,False
621,"High School Musical","2014-10-20 20:00:00",1,37,False
622,"rock","2015-05-03 20:00:00",1,77,False
623,"Summer","2017-04-14 20:00:00",1,120,False
624,"for grace","2017-10-16 20:00:00",2,74,False
625,"christmas","2014-12-09 19:00:00",2,40,False
626,"summer","2017-06-06 20:00:00",1,95,False
627,"Chinese Songs","2017-09-05 20:00:00",2,213,False
628,"September","2015-01-30 19:00:00",4,80,False
629,"contemporary","2017-08-15 20:00:00",1,21,False
630,"Throwbacks","2017-10-20 20:00:00",1,20,False
631,"Babe","2017-08-18 20:00:00",1,27,False
632,"Ruby","2016-07-25 20:00:00",1,185,False
633,"Down South","2017-06-17 20:00:00",3,79,False
634,"TBT","2015-09-16 20:00:00",1,41,False
635,"Friendsgiving","2016-02-15 19:00:00",2,37,True
636,"EDM 2017","2017-10-30 20:00:00",2,119,False
637,"Gaff","2017-08-24 20:00:00",1,73,False
638,"Instrumental","2017-04-17 20:00:00",1,93,False
639,"church","2017-02-22 19:00:00",2,73,False
640,"jan '17","2017-07-16 20:00:00",1148,9,False
641,"Happy","2015-01-26 19:00:00",1,31,False
642,"jams 2.0","2017-10-17 20:00:00",1,28,False
643,"Sean","2017-10-11 20:00:00",1,102,False
644,"Catchy Songs ","2015-02-22 19:00:00",1,12,False
645,"Electronic","2013-11-16 19:00:00",1,27,False
646,"Top songs","2016-02-20 19:00:00",1,68,False
647,"Oldie but Goodie","2017-02-19 19:00:00",1,50,False
648,"Pop latino","2016-09-03 20:00:00",1,116,False
649,"p1","2016-03-06 19:00:00",1,24,False
650,"Monday","2017-10-23 20:00:00",1,13,False
651,"WUB","2017-07-08 20:00:00",1,93,False
652,"November '16","2016-12-06 19:00:00",1,34,False
653,"🔥🔥🔥","2017-03-29 20:00:00",1,10,False
654,"for mom","2017-08-04 20:00:00",1,40,False
655,"Energy","2015-10-11 20:00:00",1,72,False
656,"Daniel","2017-10-05 20:00:00",1,75,False
657,"Calm","2017-10-21 20:00:00",1,45,False
658,"a1","2017-02-01 19:00:00",1,37,False
659,"may","2017-07-30 20:00:00",1,62,False
660,"Eminem","2017-01-03 19:00:00",7,195,False
661,"❤️","2017-06-02 20:00:00",1,19,False
662,"Jewish music","2016-10-01 20:00:00",1,18,False
663,"Road Trip!","2014-08-21 20:00:00",1,224,True
664,"Country ❤️","2016-04-09 20:00:00",1,144,False
665,"ADVENTURE","2015-05-21 20:00:00",2,30,False
666,"spring 2016","2016-06-16 20:00:00",1,11,False
667,"i dunno ","2017-10-08 20:00:00",1,202,False
668,"Corridos","2015-10-04 20:00:00",1,169,False
669," Punk Goes..","2015-06-25 20:00:00",1,60,False
670,"sunday","2017-07-18 20:00:00",1,21,False
671,"summer 17","2017-09-16 20:00:00",1,64,False
672,"july","2017-07-21 20:00:00",1,19,False
673,"Old School","2017-10-28 20:00:00",1,229,False
674,"Worship","2017-09-24 20:00:00",1,144,False
675,"Acoustic Covers","2015-10-01 20:00:00",1,34,False
676,"Spring 2017","2017-07-14 20:00:00",1,104,False
677,"Good","2016-03-16 20:00:00",1,109,False
678,"August 2015","2015-08-20 20:00:00",1,18,False
679,"Things","2017-08-11 20:00:00",1,38,False
680,"Fave","2015-04-21 20:00:00",1,24,False
681,"That Playlist","2017-02-28 19:00:00",1,34,False
682,"kygo","2015-07-21 20:00:00",1,11,False
683,"Throwbacks","2017-08-20 20:00:00",1,177,False
684,"the boys","2017-10-17 20:00:00",2,45,False
685,"TBT","2016-01-08 19:00:00",2,25,False
686,"Easy listening","2017-10-30 20:00:00",1,119,False
687,"Breaking Bad","2016-03-07 19:00:00",2,31,False
688,"Indie Rock","2017-10-24 20:00:00",1,92,False
689,"London","2016-02-24 19:00:00",2,28,True
690,"CUMBIAS","2016-01-10 19:00:00",1,26,False
691,"Electric","2017-10-24 20:00:00",1,53,False
692,"Strictly Bangers","2017-10-23 20:00:00",2,114,False
693,"just chill","2017-04-29 20:00:00",1,22,False
694,"November","2016-10-25 20:00:00",1,15,False
695,"best playlist ever","2016-11-13 19:00:00",2,37,False
696,"Wedding","2016-10-17 20:00:00",1,121,False
697,"Running","2015-03-07 19:00:00",1,17,False
698,"Spring 2016","2016-06-26 20:00:00",2,19,False
699,"plane","2015-05-22 20:00:00",1,15,False
700,"DOWN","2017-02-14 19:00:00",1,51,False
701,"new new ","2017-08-12 20:00:00",1,59,False
702,"Winter Mix","2017-02-27 19:00:00",1,45,False
703,"Beatz","2017-10-27 20:00:00",2,139,False
704,"Rap Music","2017-09-22 20:00:00",1,10,False
705,"fire","2017-10-11 20:00:00",1,41,False
706,"oh","2017-10-25 20:00:00",2,29,False
707,"YELAWOLF","2015-03-26 20:00:00",1,12,False
708,"Tunage","2015-12-11 19:00:00",1,109,False
709,"Swerve","2016-01-25 19:00:00",1,70,False
710,"throw back","2017-09-18 20:00:00",2,39,False
711,"Mix","2017-10-31 20:00:00",1,91,False
712,"OTF","2017-10-22 20:00:00",1,43,False
713,"Kick Ass","2017-04-17 20:00:00",3,81,False
714,"Ratchet","2016-02-22 19:00:00",1,92,True
715,"Worship playlist ","2017-10-13 20:00:00",10,77,False
716,"christmas","2016-12-21 19:00:00",1,40,False
717,"Indie","2014-02-16 19:00:00",1,76,False
718,"Chillin","2013-10-24 20:00:00",1,31,False
719,"summer","2017-10-24 20:00:00",1,77,False
720,"sleep ","2017-04-05 20:00:00",1,16,False
721,"The good stuff","2017-10-22 20:00:00",2,16,False
722,"Beauty and the Beast","2017-04-10 20:00:00",1,10,False
723,"Leslie","2017-06-06 20:00:00",1,13,False
724,"planes","2017-06-04 20:00:00",2,24,False
725,"Soft rock","2017-10-13 20:00:00",1,70,False
726,"Mi Musica","2015-03-28 20:00:00",1,50,False
727,"eddy","2015-12-07 19:00:00",1,63,False
728,"hip hop mix","2015-12-25 19:00:00",1,29,False
729,"Praise","2017-02-18 19:00:00",1,34,False
730,"omg","2016-11-03 20:00:00",1,201,False
731,"movie soundtracks","2013-12-27 19:00:00",1,23,False
732,"Vocal Jazz","2016-10-26 20:00:00",1,112,False
733,"Sexlist","2015-06-28 20:00:00",1,40,False
734,"Cumbias ","2017-09-19 20:00:00",1,50,False
735,"MINE!","2016-02-18 19:00:00",1,12,False
736,"¯\_(ツ)_/¯","2017-02-03 19:00:00",1,57,False
737,"Cool","2014-10-23 20:00:00",1,29,False
738,"dance","2016-01-20 19:00:00",1,86,False
739,"summer 2013","2013-10-11 20:00:00",1,100,False
740,"nuevas","2016-05-27 20:00:00",2,86,False
741,"80s","2017-09-09 20:00:00",1,102,False
742,"Mood","2017-02-13 19:00:00",3,63,False
743,"summer mix","2015-04-09 20:00:00",1,17,False
744,"Stream Playlist","2016-10-30 20:00:00",1,151,False
745,"broadway","2016-07-23 20:00:00",1,31,False
746,"Punk Rock ","2017-09-29 20:00:00",1,18,False
747,"August 2015","2015-11-04 19:00:00",1,41,False
748,"Sina","2016-09-29 20:00:00",3,124,False
749,"80s pop","2016-09-27 20:00:00",1,31,False
750,"good vibes","2017-02-20 19:00:00",2,99,False
751,"For My Love","2013-08-06 20:00:00",1,24,False
752,"royal","2017-08-24 20:00:00",2,128,True
753,"Roadtrip Playlist","2013-10-02 20:00:00",115,13,False
754,"my love songs","2016-05-31 20:00:00",2,55,False
755,"January!","2016-01-13 19:00:00",3,8,False
756,"HOLIDAY","2016-12-19 19:00:00",1,32,False
757,"slim","2017-08-15 20:00:00",1,15,False
758,"littttt","2017-07-23 20:00:00",1,76,False
759,"EDM","2017-10-23 20:00:00",1,75,False
760,"Maya","2015-05-18 20:00:00",1,27,True
761,"fifteen","2015-03-25 20:00:00",2,15,False
762,"Party Songs","2017-10-29 20:00:00",1,39,True
763,"throwback jams","2017-02-18 19:00:00",1,34,False
764,"Sweet Dreams","2017-04-25 20:00:00",1,39,False
765,"Spring 2016","2016-07-25 20:00:00",1,46,False
766,"haha","2016-06-03 20:00:00",1,17,False
767,"Harry Potter","2013-08-27 20:00:00",38,181,False
768,"Bob Dylan","2016-02-06 19:00:00",1,75,False
769,"ON THE RUN","2014-12-25 19:00:00",1,61,False
770,"Biking","2015-06-30 20:00:00",1,144,False
771,"August","2017-09-09 20:00:00",1,38,False
772,"run mix","2016-04-01 20:00:00",1,16,False
773,"Gospel","2017-10-05 20:00:00",1,28,False
774,"disney","2017-06-21 20:00:00",1,28,False
775,"Tito","2016-08-07 20:00:00",1,79,False
776,"party","2017-07-06 20:00:00",1,121,False
777,"november","2016-11-28 19:00:00",2,24,False
778,"Chillectro","2014-03-15 20:00:00",5,68,False
779,"90's Music","2017-10-11 20:00:00",1,115,False
780,"fiesta","2017-09-27 20:00:00",1,160,False
781,"The Feel-Good Flavors Playlist","2013-09-17 20:00:00",1,40,False
782,"disney","2015-11-04 19:00:00",2,46,False
783,"throwbacks ","2016-12-01 19:00:00",1,25,False
784,"Fall 2015","2016-02-18 19:00:00",1,39,False
785,"Summer","2017-07-16 20:00:00",1,83,False
786,"three","2016-08-21 20:00:00",1,12,False
787,"bub","2016-12-07 19:00:00",1,27,False
788,"Road Trip","2016-08-27 20:00:00",2,128,False
789,"Amanda","2017-10-26 20:00:00",2,131,False
790,"Hard Rock....","2017-08-29 20:00:00",1,52,False
791,"Club Music","2017-07-09 20:00:00",1,34,False
792,"summer :)","2017-07-20 20:00:00",1,14,False
793,"uzi","2017-06-06 20:00:00",1,27,False
794,"Chill Music","2015-03-18 20:00:00",1,20,True
795,"Bring it back","2017-08-10 20:00:00",1,137,False
796,"Sweet songs","2014-02-15 19:00:00",1,20,False
797,"control","2016-10-23 20:00:00",1,18,False
798,"Jay-Z","2017-08-29 20:00:00",1,109,False
799,"negreo","2017-05-03 20:00:00",1,36,False
800,"80's","2017-05-14 20:00:00",1,43,True
801,"Dance","2017-10-27 20:00:00",1,60,False
802,"lifestyle","2017-02-26 19:00:00",1,17,False
803,"weekend playlist","2015-03-08 20:00:00",2,79,False
804,"kate's playlist","2017-03-23 20:00:00",1,20,False
805,"goodies","2017-05-19 20:00:00",1,40,False
806,"Hymns","2013-10-20 20:00:00",2,54,False
807,"Musica","2017-10-23 20:00:00",1,136,False
808,"love.","2017-03-14 20:00:00",1,11,False
809,"oldschool","2017-09-15 20:00:00",1,189,False
810,"content","2017-01-05 19:00:00",2,116,False
811,"party mix","2017-07-12 20:00:00",1,53,False
812,"Christian Mix","2017-09-02 20:00:00",1,121,False
813,"2000s","2017-09-24 20:00:00",6,61,False
814,"Throwback","2017-08-27 20:00:00",1,29,False
815,"vibe","2017-08-24 20:00:00",1,32,False
816,"my favs","2015-03-02 19:00:00",1,90,False
817,"new songs","2016-05-29 20:00:00",1,40,False
818,"Praise & Worship","2016-08-31 20:00:00",1,49,False
819,"My favs","2014-08-22 20:00:00",1,13,False
820,"Disney Jams","2017-01-13 19:00:00",1,38,False
821,"Art.","2016-02-21 19:00:00",1,34,False
822,"Party","2017-09-17 20:00:00",1,36,False
823,"Party","2017-01-08 19:00:00",1,104,False
824,"Indie Vibes","2017-10-21 20:00:00",1,154,False
825,"Just for me ","2016-09-14 20:00:00",2,59,False
826,"WEEKENDS","2016-10-31 20:00:00",1,8,False
827,"Adele – 21","2015-12-18 19:00:00",1,103,False
828,"jelly","2015-07-10 20:00:00",1,108,False
829,"chill vibes","2017-06-14 20:00:00",1,22,False
830,"🦄🦄🦄","2016-07-01 20:00:00",1,36,False
831,"Warm","2017-09-30 20:00:00",5,31,False
832,"carr","2017-04-05 20:00:00",1,170,False
833,"Going out","2015-09-20 20:00:00",1,7,False
834,"Wedding reception","2016-05-18 20:00:00",1,23,True
835,"basketball","2017-10-20 20:00:00",1,33,False
836,"ULTIMATE","2016-07-29 20:00:00",1,36,False
837,"Worship","2017-08-30 20:00:00",2,63,False
838,"Heavy metal","2016-11-13 19:00:00",1,127,False
839,"Older","2017-08-17 20:00:00",1,184,False
840,"Thomas Rhett","2017-10-17 20:00:00",29,95,False
841,"sway","2017-06-28 20:00:00",1,65,False
842,"chillo","2016-05-24 20:00:00",1,97,False
843,"Worship Music","2017-09-27 20:00:00",1,126,False
844,"Fresh Beats","2017-06-10 20:00:00",5,91,False
845,"Existential Crisis","2015-08-09 20:00:00",1,24,False
846,"Fresh","2017-01-06 19:00:00",4,57,False
847,"why not","2017-07-28 20:00:00",1,16,False
848,"Yum","2017-06-19 20:00:00",1,25,False
849,"trippy","2017-10-08 20:00:00",1,29,False
850,"rn","2017-10-21 20:00:00",1,11,False
851,"August","2014-08-29 20:00:00",1,24,False
852,"throwbacks","2015-10-16 20:00:00",1,39,False
853,"wedding","2016-10-24 20:00:00",1,44,False
854,"Heat","2017-09-25 20:00:00",1,93,False
855,"Indy","2017-02-17 19:00:00",1,91,False
856,"Stuff I Like","2016-07-26 20:00:00",1,39,False
857,"Alive","2017-03-04 19:00:00",1,39,False
858,"Summer 13","2013-09-06 20:00:00",2,62,False
859,"Movie Themes","2017-07-09 20:00:00",1,169,False
860,"London Calling","2017-05-12 20:00:00",2,173,False
861,"Fresh Tunes","2017-10-25 20:00:00",1,80,False
862,"relax","2013-12-10 19:00:00",1,90,False
863,"90s","2017-06-03 20:00:00",1,26,False
864,"Classic Rock ","2015-02-20 19:00:00",1,50,False
865,"c h i l l ","2016-02-23 19:00:00",1,40,False
866,"jams","2017-06-03 20:00:00",1,120,False
867,"Top Tracks","2014-03-11 20:00:00",1,91,False
868,"good songs ","2017-06-07 20:00:00",1,37,False
869,"autumn","2016-10-23 20:00:00",1,8,False
870,"idk","2014-12-03 19:00:00",1,10,True
871,"GIrl power","2017-10-20 20:00:00",1,27,False
872,"My 80's","2017-08-02 20:00:00",2,232,False
873,"Chill Vibes","2014-12-25 19:00:00",1,44,False
874,"Future – DS2 (Deluxe)","2016-04-09 20:00:00",4,173,False
875,"STUDY","2016-12-03 19:00:00",1,28,False
876,"It's not a phase mom!","2016-04-14 20:00:00",1,81,False
877,"LIT ","2017-10-01 20:00:00",1,30,False
878,"my music","2015-09-03 20:00:00",2,12,False
879,"Musicals!","2017-10-29 20:00:00",1,98,False
880,"tailgate","2017-10-26 20:00:00",2,242,False
881,"Gym","2017-04-25 20:00:00",1,21,False
882,"Merry Litmas","2016-11-28 19:00:00",2,25,False
883,"It's a Trap!","2016-08-21 20:00:00",1,12,False
884,"pissed off","2015-07-28 20:00:00",1,114,False
885,"christmas","2017-10-13 20:00:00",2,78,False
886,"morning","2017-09-29 20:00:00",1,33,False
887,"arctic monkeys","2016-06-20 20:00:00",1,72,False
888,"OK","2015-02-27 19:00:00",1,35,False
889,"Jazz","2017-05-21 20:00:00",1,19,False
890,"jams","2017-08-27 20:00:00",1,34,False
891,"PARTAY","2017-10-31 20:00:00",1,67,False
892,"Workout playlist","2015-10-15 20:00:00",1,41,False
893,"Klara ","2016-08-19 20:00:00",1,109,False
894,"?¿","2017-10-29 20:00:00",1,43,False
895,"🤘🏼","2017-10-31 20:00:00",1,43,False
896,"Nirvana","2015-10-11 20:00:00",1,23,False
897,"Fall/Winter 2016","2017-01-19 19:00:00",2,22,False
898,"2000","2017-04-30 20:00:00",4,86,False
899,"Merengue","2016-02-27 19:00:00",1,8,False
900,"good times","2015-01-31 19:00:00",1,34,False
901,"Pop Punk","2013-08-11 20:00:00",5,187,False
902,"Dance","2015-10-16 20:00:00",3,14,False
903,"New Country","2017-10-31 20:00:00",1,82,False
904,"90's","2017-05-19 20:00:00",1,74,False
905,"punk rock","2016-03-31 20:00:00",1,16,False
906,"college","2017-10-26 20:00:00",1,162,False
907,"Nov","2016-02-10 19:00:00",1,48,False
908,"just good","2016-12-05 19:00:00",2,12,False
909,"dancing with myself","2017-05-02 20:00:00",1,47,False
910,"Ain't No Sunshine","2017-09-03 20:00:00",1,123,False
911,"Always","2015-09-11 20:00:00",1,224,False
912,"Corridos ","2015-10-17 20:00:00",1,46,False
913,"Random","2016-08-03 20:00:00",1,185,False
914,"chillin","2017-02-04 19:00:00",4,185,False
915,"Eros","2016-03-22 20:00:00",1,14,False
916,"🤙🏼🤙🏼","2017-05-24 20:00:00",2,89,False
917,"Nostalgia","2014-12-18 19:00:00",1,11,False
918,"Recovery","2017-05-16 20:00:00",1,38,False
919,"Country Love","2017-08-29 20:00:00",4,108,False
920,"🤤🤤","2017-05-01 20:00:00",1,53,False
921,"breaks","2017-08-13 20:00:00",7,23,False
922,"Hipster","2017-08-14 20:00:00",1,79,False
923,"90s Party","2017-10-10 20:00:00",2,61,False
924,"Spanish","2017-10-17 20:00:00",1,15,False
925,"running","2016-05-12 20:00:00",1,47,False
926,"2014 Summer","2015-04-01 20:00:00",1,21,False
927,"Summer","2017-10-05 20:00:00",2,89,False
928,"Hip Hop","2017-10-28 20:00:00",1,72,False
929,"Best of 2012","2016-12-01 19:00:00",2,250,False
930,"Exercise","2015-08-04 20:00:00",1,49,False
931,"sleep","2017-02-18 19:00:00",2,22,False
